,EqualWeight,ClassicalMVO,RiskParity,RF,XGBoost,LSTM
2020-04-24,0.01483435434433826,0.01176050837840571,0.014834354344338262,0.012370789355086965,0.014088476200045504,0.02584685741706402
2020-04-27,0.04794998872105904,0.05766823521963989,0.047949988721059045,0.06287255126064327,0.06045269798798855,0.04282382054412727
2020-04-28,0.016472597151143773,0.02312818973540054,0.016472597151143777,0.032770922897944005,0.038695608875964196,0.02886219554574145
2020-04-29,0.0424316286732593,0.053938113616314065,0.0424316286732593,0.04742059927999489,0.0645870860742834,0.03907243938653054
2020-04-30,-0.04583424368956607,-0.056295871436502484,-0.045834243689566075,-0.034277552874644436,-0.037312352760103376,-0.0656392118599715
2020-05-01,-0.034598180685182785,-0.03561146399218116,-0.03459818068518279,-0.029651962735550458,-0.019863568442125914,-0.032515301646696415
2020-05-04,-0.00028060997218050436,0.006927663835386431,-0.0002806099721805035,-0.01931947359693985,-0.01664815569550535,0.009423629294045596
2020-05-05,0.011855127205161615,0.0201490090115421,0.011855127205161617,0.011111890552189627,0.0028825824898431056,0.01201088803398448
2020-05-06,-0.012313034791423346,0.005181274368241861,-0.012313034791423347,-0.01716393071225456,0.0017493763086009557,-0.020443198295157842
2020-05-07,0.017356930487812606,0.014631542901461072,0.01735693048781261,0.014702956435415812,0.007209037861846361,0.008991966668730759
2020-05-08,0.03777889531009134,0.023420145741998074,0.03777889531009135,0.04999204121549119,0.034500443861374824,0.03279799088756929
2020-05-11,-0.017839041468234708,-0.0035676683297834063,-0.017839041468234708,-0.01386518552113643,-0.01708117952574456,-0.022275463609922243
2020-05-12,-0.031728596322869916,-0.029732899319530742,-0.031728596322869916,-0.045737632875650754,-0.03946757609932864,-0.03808707706064641
2020-05-13,-0.03729340068734342,-0.02388364075713589,-0.03729340068734343,-0.05101695082018535,-0.051470628421023304,-0.039609105532940565
2020-05-14,0.013791222840134914,0.007007951320079177,0.01379122284013492,0.023140628003734013,0.020427638642341543,0.01275329612330796
2020-05-15,0.006264180406248024,-0.001172326318185957,0.006264180406248026,0.004037112365818383,0.0014631181175533358,0.005805691076218042
